,Unnamed: 0,timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
10,10,2019-11-10 22:10:53,BobcatRenee,,1,0,0,"@StateFarm bank, why are you requiring a 76-year-old widow to write you a letter explaining why she’s buying another home when she has enough money in her accounts to cover the payments? #badbusiness #harrasssomeoneelse",,@StateFarm,badbusiness harrasssomeoneelse,1193652274578575361,https://twitter.com/BobcatRenee/status/1193652274578575361,1840014730,Columbia,34.0376,-80.9037
11,11,2019-11-05 05:26:33,sheilambell,,0,0,0,Sold this dream home to one of my very good friends in April. In July her HVAC drain line clogged and flooded the downstairs. Using her local state_farm_insurance company she called in a claim. Here we are in… https://www.instagram.com/p/B4eNJvLHJ1l/?igshid=cficyf10v9ql,,,[],1191587585782636545,https://twitter.com/sheilambell/status/1191587585782636545,1840014730,Columbia,34.0376,-80.9037
12,12,2019-09-25 17:45:42,HappyWheelsOrg,NexsenPruet,0,0,1,Thank you so much!!! We’re humbled to have your support!,,,[],1176915693456871424,https://twitter.com/HappyWheelsOrg/status/1176915693456871424,1840014730,Columbia,34.0376,-80.9037
13,13,2019-09-25 13:05:15,HappyWheelsOrg,,2,6,24,You guys!!!!!! Amazing! THANK YOU ALL! #happywheels #statefarm #statefarmneighborhoodassist,,,happywheels statefarm statefarmneighborhoodassist,1176845118260895745,https://twitter.com/HappyWheelsOrg/status/1176845118260895745,1840014730,Columbia,34.0376,-80.9037
14,14,2019-09-24 14:36:50,HappyWheelsOrg,,0,0,0,"TOMORROW IS THE BIG DAY! Check back here Wednesday 9/25 to find out if we won a $25,000 grant from @statefarm. We can't wait! Fingers crossed! #happywheels #sodacity #holycity #yeahthatgreenville",,@StateFarm,happywheels sodacity holycity yeahthatgreenville,1176505776241860609,https://twitter.com/HappyWheelsOrg/status/1176505776241860609,1840014730,Columbia,34.0376,-80.9037
15,15,2019-07-29 11:47:45,mweathersby1,,0,0,0,@StateFarm Ok. The screaming discount woman and arsonist Cheryl have got to go. Please get something new. I may have to move my 4 cars and house to different insurance if you don’t. Smh. HATE THOSE COMMERCIALS!,,@StateFarm,[],1155807119708479488,https://twitter.com/mweathersby1/status/1155807119708479488,1840014730,Columbia,34.0376,-80.9037
16,16,2019-11-21 23:18:52,HappyWheelsOrg,,0,0,4,"Today was a beautiful day. We’re so thankful for EVERYONE who has stood beside us: State Farm, Prisma Health, Mandy Satterfield, our Board of Directors, our volunteers who make this happen every week &amp; all of you who voted-Every. Single. Day. #happywheels #sfneighborhoodassist – at Greenville Memorial Children's Hospital",,,happywheels sfneighborhoodassist,1197655648042913792,https://twitter.com/HappyWheelsOrg/status/1197655648042913792,1840013501,Greenville,34.8362,-82.3649
17,17,2019-11-08 16:59:53,youthemanjamesb,BleacherReport,0,0,0,What a bunch of wusses ,,,[],1192849231503122432,https://twitter.com/youthemanjamesb/status/1192849231503122432,1840013501,Greenville,34.8362,-82.3649
18,18,2019-11-04 03:12:01,Cutigger1987,pico87mn,3,0,5,If you are military or former military go USAA. I'm the child of a ret Brig. They cover me also and my children. Best insurance company I have ever been with. And they have banking options.,,,[],1191191339033120768,https://twitter.com/Cutigger1987/status/1191191339033120768,1840013501,Greenville,34.8362,-82.3649
19,19,2019-11-04 02:52:38,Cutigger1987,pico87mn,1,0,6,Progressive is Soros. Are you still glad?,,,[],1191186463968440320,https://twitter.com/Cutigger1987/status/1191186463968440320,1840013501,Greenville,34.8362,-82.3649
20,20,2019-10-28 14:12:49,Blevenger,,0,0,0,@LeBatardShow Hunter Renfrow looks like a State Farm Agent in training.,,@LeBatardShow,[],1188820922024759296,https://twitter.com/Blevenger/status/1188820922024759296,1840013501,Greenville,34.8362,-82.3649
21,21,2019-10-13 13:48:55,DC3_TWEETS,SolidVerbal,0,0,2,Israel Mukuamu handing Jake Fromm State Farm one fifth of his career interceptions in a single game. At home.,,,[],1183379088007938050,https://twitter.com/DC3_TWEETS/status/1183379088007938050,1840013501,Greenville,34.8362,-82.3649
22,22,2019-09-09 10:00:09,byAmberWorthy,foxcarolinanews,0,0,1, Why was the first thing that came to mind: Cheryl’s she shed again? Hahaha @StateFarm does she live in the upstate? ,,@StateFarm,[],1171000330504609801,https://twitter.com/byAmberWorthy/status/1171000330504609801,1840013501,Greenville,34.8362,-82.3649
23,23,2019-09-07 22:13:13,sockalexis2003,MzDivah67,1,1,3,"If these insurance cos. have so much $to spend on ads(State Farm, GEICO, Nationwide,Allstate, Progressive—they’re CONSTANT! )Why not just lower their rates and let their customers do the marketing on social media bragging about their low rates?",,,[],1170460035211829248,https://twitter.com/sockalexis2003/status/1170460035211829248,1840013501,Greenville,34.8362,-82.3649
24,24,2019-08-18 20:17:24,JasonJGreene,,0,0,0,"At least it’s smaller hail than our last bad hail storm a few years ago. Got a new roof, hood and trunk from State Farm for that. Would prefer to not go thru THAT again, okay?!? #hail #hailstorm @… https://www.instagram.com/p/B1UYTFkn4FW/?igshid=1447blzrnlhnz",,,hail hailstorm,1163183131962200064,https://twitter.com/JasonJGreene/status/1163183131962200064,1840013501,Greenville,34.8362,-82.3649
25,25,2019-06-23 04:56:24,ClemsonfaninAR,jerrbear814,0,0,0,He burnt down CP3 she shed!,,,[],1142657637256970240,https://twitter.com/ClemsonfaninAR/status/1142657637256970240,1840013501,Greenville,34.8362,-82.3649
26,26,2019-06-11 16:18:54,thelbcakeman,,0,0,0,Pond cake for lunch in Mauldin! @Cristina Ortiz - State Farm Insurance Agent https://www.instagram.com/p/Byk29U0gqH3/?igshid=1j0h7lqm7f3lc,,,[],1138480738934841344,https://twitter.com/thelbcakeman/status/1138480738934841344,1840013501,Greenville,34.8362,-82.3649
27,27,2019-05-27 22:22:51,Innovapad,,0,0,0,The National Association of Insurance Commissioners (NAIC) released a review of the top auto insurance carriers in 2017 last month. 1. @statefarm 2. berkshirehathawayautomotive 3. @progressive 4. @allstate 5. usaa… https://www.instagram.com/p/Bx-1KCJCjDJ/?igshid=yvk61b693cd7,,@StateFarm @Progressive @Allstate,[],1133136512688820224,https://twitter.com/Innovapad/status/1133136512688820224,1840013501,Greenville,34.8362,-82.3649
28,28,2019-05-11 18:40:36,rasslinn,,0,0,1,@CP3 you still can’t win a big playoff series even with James Hardin. You had a good thing going in LA with the Clips but got greedy. Have fun making more State Farm commercials now that your time is freed up. #Sawft,,@CP3,Sawft,1127282373903646723,https://twitter.com/rasslinn/status/1127282373903646723,1840013501,Greenville,34.8362,-82.3649
29,29,2019-05-05 12:43:25,MarthaZoller,RealHughJackman,0,0,0,"Can’t wait to see you in that. I have tickets for your state farm show in Atlanta, too! ",,,[],1125018159700901888,https://twitter.com/MarthaZoller/status/1125018159700901888,1840013501,Greenville,34.8362,-82.3649
30,30,2019-04-05 19:23:32,Laneyensley,,1,0,0,@StateFarm how do I access the quote that I got from the email message I received? When I click on update quote it takes me to a registration page.,,@StateFarm,[],1114247215348879361,https://twitter.com/Laneyensley/status/1114247215348879361,1840013501,Greenville,34.8362,-82.3649
31,31,2019-11-06 01:59:36,SN_Mcpherson,,1,0,0,"@StateFarm I still have not received any emails for forgotten user name yet, even checked spam",,@StateFarm,[],1191897893160050692,https://twitter.com/SN_Mcpherson/status/1191897893160050692,1840014717,Myrtle Beach,33.7096,-78.8842
32,32,2019-10-24 22:04:42,MrsGoreCFHS,,1,0,4,My students enjoyed their time with @StateFarm and @SCNSC as they participated in distracted driving and fatal vision activities. Thank you @Counselors_CFHS for providing this opportunity for us! #safedrivingmatters #cfpantherlife – at Carolina Forest High School,,@StateFarm @SCNSC @Counselors_CFHS,safedrivingmatters cfpantherlife,1187490122880733185,https://twitter.com/MrsGoreCFHS/status/1187490122880733185,1840014717,Myrtle Beach,33.7096,-78.8842
33,33,2019-10-24 15:29:39,Counselors_CFHS,,0,0,4,The Southeastern Chapter National Safety Council @SCNSC and @StateFarm are here today for National Teen Driver Safety Week! Students are participating in distracted driving and fatal vision actives to raise awareness of safe driving practices. #NTDSW #cfpatherlife #wearehcs – at Carolina Forest High School,,@SCNSC @StateFarm,NTDSW cfpatherlife wearehcs,1187390706400280578,https://twitter.com/Counselors_CFHS/status/1187390706400280578,1840014717,Myrtle Beach,33.7096,-78.8842
34,34,2019-10-24 15:18:08,Counselors_CFHS,,0,0,6,The Southeastern Chapter National Safety Council @SCNSC and @StateFarm are here today for National Teen Driver Safety Week! Students are participating in distracted driving and fatal vision actives to raise awareness of safe driving practices. #NTDSW #cfpatherlife #ntdsw_19 – at Carolina Forest High School,,@SCNSC @StateFarm,NTDSW cfpatherlife ntdsw_19,1187387805770670081,https://twitter.com/Counselors_CFHS/status/1187387805770670081,1840014717,Myrtle Beach,33.7096,-78.8842
35,35,2019-09-21 21:04:25,krissyhaynie,,0,0,0,From state farm?,,,[],1175516151855681536,https://twitter.com/krissyhaynie/status/1175516151855681536,1840014717,Myrtle Beach,33.7096,-78.8842
36,36,2019-09-11 14:37:13,Tyler_Donovan_1,jmicahharrison,1,0,1,From State Farm?,,,[],1171794830139129856,https://twitter.com/Tyler_Donovan_1/status/1171794830139129856,1840014717,Myrtle Beach,33.7096,-78.8842
37,37,2019-11-04 01:10:44,nataliegparsons,,0,0,3,BUSY #SuperSaturday! Represented @StateFarm and A+ Staffing at the #UpstatePrideSCFestival in #SpartanburgSC. #loveislove #pridefest #promolife – at Barnet Park,,@StateFarm,SuperSaturday UpstatePrideSCFestival SpartanburgSC loveislove pridefest promolife,1191160816839593984,https://twitter.com/nataliegparsons/status/1191160816839593984,1840015482,Spartanburg,34.9437,-81.9256
38,38,2019-10-28 14:12:49,Blevenger,,0,0,0,@LeBatardShow Hunter Renfrow looks like a State Farm Agent in training.,,@LeBatardShow,[],1188820922024759296,https://twitter.com/Blevenger/status/1188820922024759296,1840015482,Spartanburg,34.9437,-81.9256
39,39,2019-10-21 20:26:43,coreypowell23,JacobWise0,1,0,6,State farm,,,[],1186378301222326276,https://twitter.com/coreypowell23/status/1186378301222326276,1840015482,Spartanburg,34.9437,-81.9256
40,40,2019-08-13 00:01:03,Rodasia_Foster,rarebreed_93,2,0,0,"$88??? with who??? progressive was gone have me at $240 something per month, state farm was gone do $220 something w/ the first month paid for",,,[],1161065089375645696,https://twitter.com/Rodasia_Foster/status/1161065089375645696,1840015482,Spartanburg,34.9437,-81.9256
41,41,2019-04-29 23:33:13,Innovapad,,0,0,0,"Due to the heroic work of the Boiling Springs Fire District, this @statefarm insured driver was rescued and able to receive medical attention. #boilingsprings #bsfd #southcarolina… https://www.instagram.com/p/Bw26e3Ll35V/?utm_source=ig_twitter_share&amp;igshid=lriy0wq2a9wh",,@StateFarm,boilingsprings bsfd southcarolina,1123007359528448001,https://twitter.com/Innovapad/status/1123007359528448001,1840015482,Spartanburg,34.9437,-81.9256
42,42,2019-03-12 01:48:43,aument14,,0,0,0,Vote now for the 2019 State Farm Dark Horse Dunker! https://twitter.com/psimages2/status/1096194143762538496/photo/1 http://www.darkhorsedunker.com/,,,[],1105284453117636610,https://twitter.com/aument14/status/1105284453117636610,1840015482,Spartanburg,34.9437,-81.9256
43,43,2019-11-21 23:18:52,HappyWheelsOrg,,0,0,4,"Today was a beautiful day. We’re so thankful for EVERYONE who has stood beside us: State Farm, Prisma Health, Mandy Satterfield, our Board of Directors, our volunteers who make this happen every week &amp; all of you who voted-Every. Single. Day. #happywheels #sfneighborhoodassist – at Greenville Memorial Children's Hospital",,,happywheels sfneighborhoodassist,1197655648042913792,https://twitter.com/HappyWheelsOrg/status/1197655648042913792,1840015476,Mauldin,34.7866,-82.2997
44,44,2019-11-08 16:59:53,youthemanjamesb,BleacherReport,0,0,0,What a bunch of wusses ,,,[],1192849231503122432,https://twitter.com/youthemanjamesb/status/1192849231503122432,1840015476,Mauldin,34.7866,-82.2997
45,45,2019-11-04 03:12:01,Cutigger1987,pico87mn,3,0,5,If you are military or former military go USAA. I'm the child of a ret Brig. They cover me also and my children. Best insurance company I have ever been with. And they have banking options.,,,[],1191191339033120768,https://twitter.com/Cutigger1987/status/1191191339033120768,1840015476,Mauldin,34.7866,-82.2997
46,46,2019-11-04 02:52:38,Cutigger1987,pico87mn,1,0,6,Progressive is Soros. Are you still glad?,,,[],1191186463968440320,https://twitter.com/Cutigger1987/status/1191186463968440320,1840015476,Mauldin,34.7866,-82.2997
47,47,2019-10-28 14:12:49,Blevenger,,0,0,0,@LeBatardShow Hunter Renfrow looks like a State Farm Agent in training.,,@LeBatardShow,[],1188820922024759296,https://twitter.com/Blevenger/status/1188820922024759296,1840015476,Mauldin,34.7866,-82.2997
48,48,2019-10-13 13:48:55,DC3_TWEETS,SolidVerbal,0,0,2,Israel Mukuamu handing Jake Fromm State Farm one fifth of his career interceptions in a single game. At home.,,,[],1183379088007938050,https://twitter.com/DC3_TWEETS/status/1183379088007938050,1840015476,Mauldin,34.7866,-82.2997
49,49,2019-09-09 10:00:09,byAmberWorthy,foxcarolinanews,0,0,1, Why was the first thing that came to mind: Cheryl’s she shed again? Hahaha @StateFarm does she live in the upstate? ,,@StateFarm,[],1171000330504609801,https://twitter.com/byAmberWorthy/status/1171000330504609801,1840015476,Mauldin,34.7866,-82.2997
50,50,2019-09-07 22:13:13,sockalexis2003,MzDivah67,1,1,3,"If these insurance cos. have so much $to spend on ads(State Farm, GEICO, Nationwide,Allstate, Progressive—they’re CONSTANT! )Why not just lower their rates and let their customers do the marketing on social media bragging about their low rates?",,,[],1170460035211829248,https://twitter.com/sockalexis2003/status/1170460035211829248,1840015476,Mauldin,34.7866,-82.2997
51,51,2019-08-18 20:17:24,JasonJGreene,,0,0,0,"At least it’s smaller hail than our last bad hail storm a few years ago. Got a new roof, hood and trunk from State Farm for that. Would prefer to not go thru THAT again, okay?!? #hail #hailstorm @… https://www.instagram.com/p/B1UYTFkn4FW/?igshid=1447blzrnlhnz",,,hail hailstorm,1163183131962200064,https://twitter.com/JasonJGreene/status/1163183131962200064,1840015476,Mauldin,34.7866,-82.2997
52,52,2019-06-23 04:56:24,ClemsonfaninAR,jerrbear814,0,0,0,He burnt down CP3 she shed!,,,[],1142657637256970240,https://twitter.com/ClemsonfaninAR/status/1142657637256970240,1840015476,Mauldin,34.7866,-82.2997
53,53,2019-06-11 16:18:54,thelbcakeman,,0,0,0,Pond cake for lunch in Mauldin! @Cristina Ortiz - State Farm Insurance Agent https://www.instagram.com/p/Byk29U0gqH3/?igshid=1j0h7lqm7f3lc,,,[],1138480738934841344,https://twitter.com/thelbcakeman/status/1138480738934841344,1840015476,Mauldin,34.7866,-82.2997
54,54,2019-05-27 22:22:51,Innovapad,,0,0,0,The National Association of Insurance Commissioners (NAIC) released a review of the top auto insurance carriers in 2017 last month. 1. @statefarm 2. berkshirehathawayautomotive 3. @progressive 4. @allstate 5. usaa… https://www.instagram.com/p/Bx-1KCJCjDJ/?igshid=yvk61b693cd7,,@StateFarm @Progressive @Allstate,[],1133136512688820224,https://twitter.com/Innovapad/status/1133136512688820224,1840015476,Mauldin,34.7866,-82.2997
55,55,2019-05-11 18:40:36,rasslinn,,0,0,1,@CP3 you still can’t win a big playoff series even with James Hardin. You had a good thing going in LA with the Clips but got greedy. Have fun making more State Farm commercials now that your time is freed up. #Sawft,,@CP3,Sawft,1127282373903646723,https://twitter.com/rasslinn/status/1127282373903646723,1840015476,Mauldin,34.7866,-82.2997
56,56,2019-05-05 12:43:25,MarthaZoller,RealHughJackman,0,0,0,"Can’t wait to see you in that. I have tickets for your state farm show in Atlanta, too! ",,,[],1125018159700901888,https://twitter.com/MarthaZoller/status/1125018159700901888,1840015476,Mauldin,34.7866,-82.2997
57,57,2019-04-05 19:23:32,Laneyensley,,1,0,0,@StateFarm how do I access the quote that I got from the email message I received? When I click on update quote it takes me to a registration page.,,@StateFarm,[],1114247215348879361,https://twitter.com/Laneyensley/status/1114247215348879361,1840015476,Mauldin,34.7866,-82.2997
58,58,2019-10-20 22:28:04,ChaddingtonNC,BadTakesBryan,0,0,1,There are many reasons I would never go with Progressive. State Farm for my whole life,,,[],1186046451723493376,https://twitter.com/ChaddingtonNC/status/1186046451723493376,1840014618,Rock Hill,34.9413,-81.025
59,59,2019-06-22 16:49:53,singularabbey,,0,0,0,See @ShawnMendes FRONT ROW July 31st at StateFarm Arena! #MostFreeTixATL @Poweratl,,@ShawnMendes @POWERATL,MostFreeTixATL,1142474803569446913,https://twitter.com/singularabbey/status/1142474803569446913,1840014618,Rock Hill,34.9413,-81.025
60,60,2019-06-06 13:30:14,GorillaToyz,StateFarm,1,0,0,Yes just yesterday been awaiting police report last 4 days,,,[],1136626352986165250,https://twitter.com/GorillaToyz/status/1136626352986165250,1840014618,Rock Hill,34.9413,-81.025
61,61,2019-06-06 13:28:03,GorillaToyz,StateFarm,1,0,0,"~ View video footage ~ Contact Nisan Murano owner 704 361-5201 ~ Accept full liability for damages and diminished value, if applicable ! ~ Minimize my loss, drama and costs for your insureds mess! I can send policy #too. Thx!",,,[],1136625802559315968,https://twitter.com/GorillaToyz/status/1136625802559315968,1840014618,Rock Hill,34.9413,-81.025
62,62,2019-03-21 15:07:57,LAMcCorn,,0,0,1,"Dawn Johnson, State Farm Owner and chair of Rock Hill Economic and Community Development Commission, sharing with Beacon Academic Success Center. @Clinton College https://www.instagram.com/p/BvRlp49JjpY/?utm_source=ig_twitter_share&amp;igshid=su49vupd2x5p",,,[],1108747077071392768,https://twitter.com/LAMcCorn/status/1108747077071392768,1840014618,Rock Hill,34.9413,-81.025
63,63,2019-12-02 19:19:12,redchairmike,StateFarm,1,0,0,"No one has reached out to me. I have been the one to call multiple times. I’ve even been the one to send the police report; which lists the other (@StateFarm) driver as at fault. Only to then be told, “If the other drivers answer a call we can proceed.”",,@StateFarm,[],1201581599470559235,https://twitter.com/redchairmike/status/1201581599470559235,1840015164,North Charleston,32.9067,-80.0722
64,64,2019-12-02 15:37:00,redchairmike,,2,1,2,"The family was in a wreck last Wednesday (not our fault), we are still waiting on @StateFarm to process the claim/investigation regarding our trusty, reliable, and paid off van. Not happy with the claims process or customer service. ",,@StateFarm,[],1201525681882091521,https://twitter.com/redchairmike/status/1201525681882091521,1840015164,North Charleston,32.9067,-80.0722
65,65,2019-11-15 23:34:48,jsw8765,PJJOHNSONAGENT,0,0,0,But doesn’t return calls nor emails. Been a week. Started an early weekend last and pledge to call this week...still waiting. Evidently State Farm doesn’t want to write HO policies anymore. She and E McCoy could care less...,,,[],1195485329995816961,https://twitter.com/jsw8765/status/1195485329995816961,1840015164,North Charleston,32.9067,-80.0722
66,66,2019-10-11 13:29:44,LevesterJoeGR2,,0,1,0,"That state farm vibe but this is individual. She own that joint? @Goose Creek, South Carolina https://www.instagram.com/p/B3eslHfB8dm/?igshid=15usowbhmoscx",,,[],1182649486922960905,https://twitter.com/LevesterJoeGR2/status/1182649486922960905,1840015164,North Charleston,32.9067,-80.0722
67,67,2019-09-27 10:00:10,SoSportsCentral,,0,1,3,Going live 7am on https://www.blogtalkradio.com/southernsportscentral/2019/09/27/end-your-week-with-us-as-we-go-live-friday-morning-7am-sharp! Guest list .... 7:15 coach @EveretteSands with @CoastalFootball &amp; The Wes Foundation 7:40 @KevinLive5 talking sports around the Palmetto state from high school to college 8:25 @tonyagolini with the @StateFarm Pick’em segment ,,@EveretteSands @CoastalFootball @KevinLive5 @tonyagolini @StateFarm,[],1177523315012972546,https://twitter.com/SoSportsCentral/status/1177523315012972546,1840015164,North Charleston,32.9067,-80.0722
68,68,2019-09-27 02:35:58,SoSportsCentral,,0,2,5,"End your week with us as we go live Friday morning 7am sharp as we will have @CoastalFootball coach @EveretteSands talking football and @wesffc, also set to join from @Live5News @KevinLive5 talking Palmetto Sports &amp; @tonyagolini with the @StateFarm picks! https://www.blogtalkradio.com/southernsportscentral/2019/09/27/end-your-week-with-us-as-we-go-live-friday-morning-7am-sharp",,@CoastalFootball @EveretteSands @wesffc @Live5News @KevinLive5 @tonyagolini @StateFarm,[],1177411531002261504,https://twitter.com/SoSportsCentral/status/1177411531002261504,1840015164,North Charleston,32.9067,-80.0722
69,69,2019-09-20 12:39:00,SoSportsCentral,,0,1,2,Coming up @tonyagolini joins the fellas for the @StateFarm pick’em segment as they look at the big games on weekend schedule in #CollegeFootball... https://www.blogtalkradio.com/southernsportscentral/2019/09/20/all-new-live-show-kicking-off-friday-morning-at-7am-for-two-solid-hours,,@tonyagolini @StateFarm,CollegeFootball,1175026570987282434,https://twitter.com/SoSportsCentral/status/1175026570987282434,1840015164,North Charleston,32.9067,-80.0722
70,70,2019-09-13 12:25:54,SoSportsCentral,,0,2,2,"Coming up next it’s our pick’em segment with @RichieAltman, @SoConJohn22 and @tonyagolini on https://www.blogtalkradio.com/southernsportscentral/2019/09/13/all-new-show-rolling-live-friday-morning-7am-sharp-for-two-solid-hours sponsored by @StateFarm! ",,@RichieAltman @SoConJohn22 @tonyagolini @StateFarm,[],1172486560161456128,https://twitter.com/SoSportsCentral/status/1172486560161456128,1840015164,North Charleston,32.9067,-80.0722
71,71,2019-08-29 19:51:22,MrsMercerD,,0,0,0,"Maybe it’s just me, or maybe it’s just the type of vehicle. But I don’t feel like adding a 98 Jeep Wrangler to a @StateFarm policy should increase the monthly payment by $135.",,@StateFarm,[],1167162846188376066,https://twitter.com/MrsMercerD/status/1167162846188376066,1840015164,North Charleston,32.9067,-80.0722
72,72,2019-08-29 13:44:25,ShamelLefaire,XavieraDMoore,1,0,4,"Oh this is the Jake “from State Farm” lol, can’t wait to meet him. Heard nothing but great things about him!",,,[],1167070501052801024,https://twitter.com/ShamelLefaire/status/1167070501052801024,1840015164,North Charleston,32.9067,-80.0722
73,73,2019-08-27 19:59:13,Love_Lace_67,,3,44,23,#someone hits your car in the back&for @least I have asked them the over& over out of five cameras on the back they replaced how do u miss one?as all out 2 years I’ve asked them to take care of this on Savannah Highway& North Charleston Thank God for State Farm! – at Hyundai Of North Charleston,,,[],1166440047916306434,https://twitter.com/Love_Lace_67/status/1166440047916306434,1840015164,North Charleston,32.9067,-80.0722
74,74,2019-08-19 23:53:50,Aliciaw_1998,,0,0,0,"VOTE TODAY! With your help, Private First Class (PFC) Ralph H. Johnson, Medal of Honor (MOH), Scholarship at The Citadel could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023602",,,SFNeighborhoodAssist,1163599986875146240,https://twitter.com/Aliciaw_1998/status/1163599986875146240,1840015164,North Charleston,32.9067,-80.0722
75,75,2019-08-06 17:45:35,Irishfan1977,itdbitd,1,0,0,"If State Farm is giving it to him at a discounted price, I wouldn’t want to give that up either.",,,[],1158796272079441921,https://twitter.com/Irishfan1977/status/1158796272079441921,1840015164,North Charleston,32.9067,-80.0722
76,76,2019-07-30 23:53:24,_SilverSun_,,0,0,1,We all know the truth. Victor torched Cheryl’s She-shed. #statefarm – at Old Village Neighborhood,,,statefarm,1156352121844973568,https://twitter.com/_SilverSun_/status/1156352121844973568,1840015164,North Charleston,32.9067,-80.0722
77,77,2019-06-30 13:48:07,ATLSportsNut_20,,0,0,0,"State Farm Stadium in Glendale, AZ has a maximum capacity of 63,400, which is expandable to at least 72,200. Standing room makes it up to 78,600.",,,[],1145328162739511296,https://twitter.com/ATLSportsNut_20/status/1145328162739511296,1840015164,North Charleston,32.9067,-80.0722
78,78,2019-04-16 09:59:54,18cadcbfec8c484,TrooperBob_SC,0,0,2,I bet Chris Cohen State Farm (Goose Creek) would love a surprise visit!,,,[],1118091638793035778,https://twitter.com/18cadcbfec8c484/status/1118091638793035778,1840015164,North Charleston,32.9067,-80.0722
79,79,2019-11-15 23:34:48,jsw8765,PJJOHNSONAGENT,0,0,0,But doesn’t return calls nor emails. Been a week. Started an early weekend last and pledge to call this week...still waiting. Evidently State Farm doesn’t want to write HO policies anymore. She and E McCoy could care less...,,,[],1195485329995816961,https://twitter.com/jsw8765/status/1195485329995816961,1840017286,Mount Pleasant,32.8533,-79.8269
80,80,2019-10-11 13:29:44,LevesterJoeGR2,,0,1,0,"That state farm vibe but this is individual. She own that joint? @Goose Creek, South Carolina https://www.instagram.com/p/B3eslHfB8dm/?igshid=15usowbhmoscx",,,[],1182649486922960905,https://twitter.com/LevesterJoeGR2/status/1182649486922960905,1840017286,Mount Pleasant,32.8533,-79.8269
81,81,2019-08-29 19:51:22,MrsMercerD,,0,0,0,"Maybe it’s just me, or maybe it’s just the type of vehicle. But I don’t feel like adding a 98 Jeep Wrangler to a @StateFarm policy should increase the monthly payment by $135.",,@StateFarm,[],1167162846188376066,https://twitter.com/MrsMercerD/status/1167162846188376066,1840017286,Mount Pleasant,32.8533,-79.8269
