,Unnamed: 0,timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
39,39,2019-12-13 05:19:48,Raving_Beast,,0,0,2,If Spider-Man worked for State Farm would he say “Like a good neighbor Spidey is there” or “I’m your friendly neighborhood State Farm agent”?,,,[],1205356624539291648,https://twitter.com/Raving_Beast/status/1205356624539291648,1840033721,North Valley,35.1737,-106.6231
40,40,2019-11-18 21:24:29,ABQHabitat,,0,0,1,"With the help of a lot of kind & loving supporters, we dedicated our 193rd home this weekend! family now has an affordable home of their own. #affordablehousing #habitat thank you @StateFarm @BankofAmerica &amp; @WellsFargo for making this home possible. https://bit.ly/33Z9KAr",,@StateFarm @BankofAmerica @WellsFargo,affordablehousing habitat,1196539698820157440,https://twitter.com/ABQHabitat/status/1196539698820157440,1840033721,North Valley,35.1737,-106.6231
41,41,2019-11-08 01:53:44,tjara03,___knighty,0,0,0,Collision or comprehensive @USAA @StateFarm @WeAreFarmers @GEICO ??? ,,@USAA @StateFarm @WeAreFarmers @GEICO,[],1192621191913037824,https://twitter.com/tjara03/status/1192621191913037824,1840033721,North Valley,35.1737,-106.6231
42,42,2019-10-29 04:41:04,bill_remark,StateFarm,0,0,0,FYI I hate this stupid commercial. However the rest of the commercials I like.,,,[],1189039423461232640,https://twitter.com/bill_remark/status/1189039423461232640,1840033721,North Valley,35.1737,-106.6231
43,43,2019-07-12 00:50:38,Bdavie_1470,,0,0,0,Let’s see how much longer them State Farm commercials run..,,,[],1149481154669469696,https://twitter.com/Bdavie_1470/status/1149481154669469696,1840033721,North Valley,35.1737,-106.6231
44,44,2019-05-05 11:41:23,iveyjanette_207,BillPlaschke,0,0,2,Doing State Farm commercials?,,,[],1125002549398913024,https://twitter.com/iveyjanette_207/status/1125002549398913024,1840033721,North Valley,35.1737,-106.6231
45,45,2019-10-18 00:43:13,dtintwc,,0,0,0,Anybody else call Patrick Mahomes.. Ma homie lol ... pinche state farm,,,[],1184993300974989312,https://twitter.com/dtintwc/status/1184993300974989312,1840020452,Grants,35.1538,-107.8335
46,46,2019-12-13 05:19:48,Raving_Beast,,0,0,2,If Spider-Man worked for State Farm would he say “Like a good neighbor Spidey is there” or “I’m your friendly neighborhood State Farm agent”?,,,[],1205356624539291648,https://twitter.com/Raving_Beast/status/1205356624539291648,1840020388,Bernalillo,35.3127,-106.5537
47,47,2019-11-18 21:24:29,ABQHabitat,,0,0,1,"With the help of a lot of kind & loving supporters, we dedicated our 193rd home this weekend! family now has an affordable home of their own. #affordablehousing #habitat thank you @StateFarm @BankofAmerica &amp; @WellsFargo for making this home possible. https://bit.ly/33Z9KAr",,@StateFarm @BankofAmerica @WellsFargo,affordablehousing habitat,1196539698820157440,https://twitter.com/ABQHabitat/status/1196539698820157440,1840020388,Bernalillo,35.3127,-106.5537
48,48,2019-11-08 01:53:44,tjara03,___knighty,0,0,0,Collision or comprehensive @USAA @StateFarm @WeAreFarmers @GEICO ??? ,,@USAA @StateFarm @WeAreFarmers @GEICO,[],1192621191913037824,https://twitter.com/tjara03/status/1192621191913037824,1840020388,Bernalillo,35.3127,-106.5537
49,49,2019-10-29 04:41:04,bill_remark,StateFarm,0,0,0,FYI I hate this stupid commercial. However the rest of the commercials I like.,,,[],1189039423461232640,https://twitter.com/bill_remark/status/1189039423461232640,1840020388,Bernalillo,35.3127,-106.5537
50,50,2019-07-12 00:50:38,Bdavie_1470,,0,0,0,Let’s see how much longer them State Farm commercials run..,,,[],1149481154669469696,https://twitter.com/Bdavie_1470/status/1149481154669469696,1840020388,Bernalillo,35.3127,-106.5537
51,51,2019-05-05 11:41:23,iveyjanette_207,BillPlaschke,0,0,2,Doing State Farm commercials?,,,[],1125002549398913024,https://twitter.com/iveyjanette_207/status/1125002549398913024,1840020388,Bernalillo,35.3127,-106.5537
52,52,2019-12-13 05:19:48,Raving_Beast,,0,0,2,If Spider-Man worked for State Farm would he say “Like a good neighbor Spidey is there” or “I’m your friendly neighborhood State Farm agent”?,,,[],1205356624539291648,https://twitter.com/Raving_Beast/status/1205356624539291648,1840022681,Corrales,35.2366,-106.6191
53,53,2019-11-18 21:24:29,ABQHabitat,,0,0,1,"With the help of a lot of kind & loving supporters, we dedicated our 193rd home this weekend! family now has an affordable home of their own. #affordablehousing #habitat thank you @StateFarm @BankofAmerica &amp; @WellsFargo for making this home possible. https://bit.ly/33Z9KAr",,@StateFarm @BankofAmerica @WellsFargo,affordablehousing habitat,1196539698820157440,https://twitter.com/ABQHabitat/status/1196539698820157440,1840022681,Corrales,35.2366,-106.6191
54,54,2019-11-08 01:53:44,tjara03,___knighty,0,0,0,Collision or comprehensive @USAA @StateFarm @WeAreFarmers @GEICO ??? ,,@USAA @StateFarm @WeAreFarmers @GEICO,[],1192621191913037824,https://twitter.com/tjara03/status/1192621191913037824,1840022681,Corrales,35.2366,-106.6191
55,55,2019-10-29 04:41:04,bill_remark,StateFarm,0,0,0,FYI I hate this stupid commercial. However the rest of the commercials I like.,,,[],1189039423461232640,https://twitter.com/bill_remark/status/1189039423461232640,1840022681,Corrales,35.2366,-106.6191
56,56,2019-07-12 00:50:38,Bdavie_1470,,0,0,0,Let’s see how much longer them State Farm commercials run..,,,[],1149481154669469696,https://twitter.com/Bdavie_1470/status/1149481154669469696,1840022681,Corrales,35.2366,-106.6191
57,57,2019-05-05 11:41:23,iveyjanette_207,BillPlaschke,0,0,2,Doing State Farm commercials?,,,[],1125002549398913024,https://twitter.com/iveyjanette_207/status/1125002549398913024,1840022681,Corrales,35.2366,-106.6191
58,58,2019-12-13 05:19:48,Raving_Beast,,0,0,2,If Spider-Man worked for State Farm would he say “Like a good neighbor Spidey is there” or “I’m your friendly neighborhood State Farm agent”?,,,[],1205356624539291648,https://twitter.com/Raving_Beast/status/1205356624539291648,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
59,59,2019-11-18 21:24:29,ABQHabitat,,0,0,1,"With the help of a lot of kind & loving supporters, we dedicated our 193rd home this weekend! family now has an affordable home of their own. #affordablehousing #habitat thank you @StateFarm @BankofAmerica &amp; @WellsFargo for making this home possible. https://bit.ly/33Z9KAr",,@StateFarm @BankofAmerica @WellsFargo,affordablehousing habitat,1196539698820157440,https://twitter.com/ABQHabitat/status/1196539698820157440,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
60,60,2019-11-08 01:53:44,tjara03,___knighty,0,0,0,Collision or comprehensive @USAA @StateFarm @WeAreFarmers @GEICO ??? ,,@USAA @StateFarm @WeAreFarmers @GEICO,[],1192621191913037824,https://twitter.com/tjara03/status/1192621191913037824,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
61,61,2019-10-29 04:41:04,bill_remark,StateFarm,0,0,0,FYI I hate this stupid commercial. However the rest of the commercials I like.,,,[],1189039423461232640,https://twitter.com/bill_remark/status/1189039423461232640,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
62,62,2019-07-12 00:50:38,Bdavie_1470,,0,0,0,Let’s see how much longer them State Farm commercials run..,,,[],1149481154669469696,https://twitter.com/Bdavie_1470/status/1149481154669469696,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
63,63,2019-05-05 11:41:23,iveyjanette_207,BillPlaschke,0,0,2,Doing State Farm commercials?,,,[],1125002549398913024,https://twitter.com/iveyjanette_207/status/1125002549398913024,1840022795,Los Ranchos de Albuquerque,35.1626,-106.6481
64,64,2019-11-07 03:15:44,Ron_Clements,,0,0,0,The Chris Paul State Farm commercials &gt; Aaron Rodgers State Farm commercials.,,,[],1192279441247879168,https://twitter.com/Ron_Clements/status/1192279441247879168,1840019105,White Rock,35.8075,-106.2067
65,65,2019-10-27 00:14:35,onlythebird,DillonFrancis,0,0,2,"Hello State Farm? I think my basement just flooded. Yes, I’ll hold... ",,,[],1188247583480676354,https://twitter.com/onlythebird/status/1188247583480676354,1840019105,White Rock,35.8075,-106.2067
66,66,2019-08-09 16:08:31,arthur_price,,0,0,0,State Farm Investigates Credential-Stuffing Attack ,,,[],1159859009685356544,https://twitter.com/arthur_price/status/1159859009685356544,1840019105,White Rock,35.8075,-106.2067
67,67,2019-11-07 03:15:44,Ron_Clements,,0,0,0,The Chris Paul State Farm commercials &gt; Aaron Rodgers State Farm commercials.,,,[],1192279441247879168,https://twitter.com/Ron_Clements/status/1192279441247879168,1840033719,Eldorado at Santa Fe,35.5273,-105.934
68,68,2019-10-27 00:14:35,onlythebird,DillonFrancis,0,0,2,"Hello State Farm? I think my basement just flooded. Yes, I’ll hold... ",,,[],1188247583480676354,https://twitter.com/onlythebird/status/1188247583480676354,1840033719,Eldorado at Santa Fe,35.5273,-105.934
