,Unnamed: 0,timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
38,38,2019-06-28 01:26:40,Wave_pops,,2,0,7,Let’s not forget about when Aaron Rodgers sold his celebration to State Farm. #DiscountDoubleCheck,,,DiscountDoubleCheck,1144416794167447552,https://twitter.com/Wave_pops/status/1144416794167447552,1840002928,Grand Rapids,42.9615,-85.6557
39,39,2019-06-27 12:23:10,CallMe_PRETTYC,,1,0,0,State Farm is the worst insurance company everrrr.,,,[],1144219617382023175,https://twitter.com/CallMe_PRETTYC/status/1144219617382023175,1840002928,Grand Rapids,42.9615,-85.6557
40,40,2019-06-18 21:03:07,Jellis1016,VinceGoodwill,1,0,7,"Now this puts @StateFarm, not just the @HoustonRockets, in a tough spot ",,@StateFarm @HoustonRockets,[],1141088977950261254,https://twitter.com/Jellis1016/status/1141088977950261254,1840002928,Grand Rapids,42.9615,-85.6557
41,41,2019-05-29 13:27:26,WubsandWomps,,0,0,0,If you own a 2013 Chevy and you have State Farm insurance get ready for your rates to go up!,,,[],1133726543530876933,https://twitter.com/WubsandWomps/status/1133726543530876933,1840002928,Grand Rapids,42.9615,-85.6557
42,42,2019-05-29 12:16:46,WubsandWomps,,1,0,0,@StateFarm why are you charging me an extra 100 this month? Might have to call @GEICO,,@StateFarm @GEICO,[],1133708761263218688,https://twitter.com/WubsandWomps/status/1133708761263218688,1840002928,Grand Rapids,42.9615,-85.6557
43,43,2019-04-07 00:59:14,__5EVY,,0,0,0,Best State Farm commercial when CP3 told dawg you talking too much ,,,[],1114694084038463488,https://twitter.com/__5EVY/status/1114694084038463488,1840002928,Grand Rapids,42.9615,-85.6557
44,44,2019-03-27 12:15:07,Bowhuis_TV,MLGACE,1,0,4,"""What's your name?"" ""Jake"" ""Jake from State Farm?"" ",,,[],1110877911941349377,https://twitter.com/Bowhuis_TV/status/1110877911941349377,1840002928,Grand Rapids,42.9615,-85.6557
45,45,2019-03-21 16:49:01,__5EVY,,0,0,0,That State Farm commercial where CP3 telling my mans ‘you talking too much’ ,,,[],1108772510114308096,https://twitter.com/__5EVY/status/1108772510114308096,1840002928,Grand Rapids,42.9615,-85.6557
46,46,2019-07-03 22:21:21,michiganjean,Trump45sucksII,1,0,0,I’m with State Farm &amp; totally agree.,,,[],1146544486245380102,https://twitter.com/michiganjean/status/1146544486245380102,1840002949,Flint,43.0235,-83.6922
47,47,2019-05-16 15:50:39,MatiVee,,0,0,0,"Does anyone else find the @StateFarm commercials off putting, instead of funny? Why worry about losing a discount over speeding to a hospital. Plus, not having to clean shit out of a car seat, is priceless. A competitor should take advantage of this weak ad campaign.",,@StateFarm,[],1129051543985152000,https://twitter.com/MatiVee/status/1129051543985152000,1840002949,Flint,43.0235,-83.6922
48,48,2019-12-20 19:29:55,bdimcheff,SethMcCombs,0,0,1," Like a good uptime check, StatefulSeth is there ",,,[],1208107280715206656,https://twitter.com/bdimcheff/status/1208107280715206656,1840003172,Ann Arbor,42.2755,-83.7312
49,49,2019-11-28 13:00:26,towntaker,StateFarm,0,0,0,I fully support ASMR ads,,,[],1200036730180710401,https://twitter.com/towntaker/status/1200036730180710401,1840003172,Ann Arbor,42.2755,-83.7312
50,50,2019-10-31 16:38:31,stoutmove,the_tiki,1,0,1,I knew you'd eventually cave to the State Farm diet,,,[],1189944751191207937,https://twitter.com/stoutmove/status/1189944751191207937,1840003172,Ann Arbor,42.2755,-83.7312
51,51,2019-08-20 23:06:58,AK47yoMom,,0,0,14,I'm really about to get one of my tinder matches a job at State Farm with me hmmm,,,[],1163950582421479426,https://twitter.com/AK47yoMom/status/1163950582421479426,1840003172,Ann Arbor,42.2755,-83.7312
52,52,2019-08-09 07:30:49,JAYCEE243,DavidDerigiotis,0,0,2,There’s none better!! @MFeldmanNEWS ,,@MFeldmanNEWS,[],1159728723849031680,https://twitter.com/JAYCEE243/status/1159728723849031680,1840003172,Ann Arbor,42.2755,-83.7312
53,53,2019-08-01 20:49:55,AK47yoMom,,0,0,10,"Currently making my straight country povin' conservative boss at state farm listen to king princess radio on his Alexa, life is good",,,[],1157030720939986944,https://twitter.com/AK47yoMom/status/1157030720939986944,1840003172,Ann Arbor,42.2755,-83.7312
54,54,2019-07-17 16:22:01,tiarrabradtv,,0,0,0,You know you’re really an adult when your @StateFarm agent wishes you a happy birthday! #Year24,,@StateFarm,Year24,1151527487039528960,https://twitter.com/tiarrabradtv/status/1151527487039528960,1840003172,Ann Arbor,42.2755,-83.7312
55,55,2019-05-25 14:53:43,DJBallard33,TheMlchaeI,1,0,0,Is it me or does Oscar from the office look like The State Farm Guy???,,,[],1132298707771150336,https://twitter.com/DJBallard33/status/1132298707771150336,1840003172,Ann Arbor,42.2755,-83.7312
56,56,2019-05-16 18:53:50,AndrewJLurie,JuddLegum,0,0,2,ugh I just switched to CVS because @Walgreens funded Bad Scott Walker and co in Wisconsin...,,@Walgreens,[],1129097642875805698,https://twitter.com/AndrewJLurie/status/1129097642875805698,1840003172,Ann Arbor,42.2755,-83.7312
57,57,2019-05-11 16:24:20,revvdre,,0,1,2,They said Chris Paul really Raymond Felton with a State Farm Endorsement,,,[],1127248081072926721,https://twitter.com/revvdre/status/1127248081072926721,1840003172,Ann Arbor,42.2755,-83.7312
58,58,2019-10-29 13:35:04,mcgaula,,0,0,0,"I know fires aren’t funny but this lady in this ad—-priceless! I still think her husband did it, not lightening She Shed | State Farm® Commercial https://youtu.be/Ffs4gSJjjV4 via @YouTube",,@YouTube,[],1189173808634220544,https://twitter.com/mcgaula/status/1189173808634220544,1840003102,Lansing,42.7142,-84.5601
59,59,2019-10-28 00:18:59,J_rocWhite,,0,0,1,Packers are literally the luckiest team of all time. Of course Mahomes conveniently can’t play. Maybe State Farm made him sit out since both him and Rodgers are in the same commercials,,,[],1188611081213763585,https://twitter.com/J_rocWhite/status/1188611081213763585,1840003102,Lansing,42.7142,-84.5601
60,60,2019-10-18 17:03:21,Dailydoublesw,,0,0,2,"@StateFarm @charles @JKnick30 @eedoogie @rdickey249 @RyanSchuiling State Farm, great commercials, now let’s see how well you take care of Patrick Mahomes! Give us a commercial showing us the results from his claim. Maybe a knee replacement commercial. #getwellPatrick",,@StateFarm @charles @JKnick30 @eedoogie @rdickey249 @RyanSchuiling,getwellPatrick,1185239959512465409,https://twitter.com/Dailydoublesw/status/1185239959512465409,1840003102,Lansing,42.7142,-84.5601
61,61,2019-09-22 19:33:41,thebradwilliams,,0,0,2,"Officially done with the @AaronRodgers12 @StateFarm ads. Clever, over done. Sticking with @Progressive",,@AaronRodgers12 @StateFarm @Progressive,[],1175855705418620928,https://twitter.com/thebradwilliams/status/1175855705418620928,1840003102,Lansing,42.7142,-84.5601
62,62,2019-07-12 03:19:37,TuckpointO,,0,0,0,I can see it now: Harden evicts CP3 and forced him to move in with Steven Adams in the new State Farm commercials,,,[],1149518649360650241,https://twitter.com/TuckpointO/status/1149518649360650241,1840003102,Lansing,42.7142,-84.5601
63,63,2019-06-18 21:59:10,tatestu8,YahooSports,0,0,1,@StateFarm well that’s unfortunate for you guys. ,,@StateFarm,[],1141103082136330240,https://twitter.com/tatestu8/status/1141103082136330240,1840003102,Lansing,42.7142,-84.5601
64,64,2019-05-25 16:51:01,laurahornshaw,BlkDolphinJD,0,1,2,State Farm had a net profit of $1.1 billion just in auto last year.,,,[],1132328228339814400,https://twitter.com/laurahornshaw/status/1132328228339814400,1840003102,Lansing,42.7142,-84.5601
65,65,2019-12-20 16:42:47,kpofkzoo,,0,0,0,"Jr. Jake from State Farm, how can I help you? @Kalamazoo, Michigan https://www.instagram.com/p/B6TSUTap75T/?igshid=13xgbbmw5aquv",,,[],1208065218875658247,https://twitter.com/kpofkzoo/status/1208065218875658247,1840003185,Kalamazoo,42.2749,-85.5882
66,66,2019-06-10 20:10:56,hallaaron21,,0,0,0,State Farm is a rip off ,,,[],1138176744098279425,https://twitter.com/hallaaron21/status/1138176744098279425,1840003185,Kalamazoo,42.2749,-85.5882
67,67,2019-12-21 03:02:15,echill4692,,1,0,0,"I have yet to receive my updated proof of insurance docs, even though my curent policy expires tomorrow. I called State Farm to discover that a chunk of customers have all called in about not having received updated docs from their agents. No one knows why though lol. Anyway...",,,[],1208221111126831104,https://twitter.com/echill4692/status/1208221111126831104,1840002418,Warren,42.4934,-83.027
68,68,2019-12-21 02:53:37,echill4692,,0,0,0,"My updated proof of car insurance hasn’t yet arrived in the mail, and my current policy docs expire tomorrow. So, I called State Farm to find out that a lot of customers have been reaching out due to not receiving their docs.",,,[],1208218939630800900,https://twitter.com/echill4692/status/1208218939630800900,1840002418,Warren,42.4934,-83.027
69,69,2019-12-20 21:00:58,__MaryEllen,,0,0,0,"Warren human sex trafficking sting finds prostitutes forced to sell drugs among the people arrested included a @StateFarm Insurance agent, an @OnStar technician, an employee of @BankofAmerica and a student https://www.freep.com/story/news/local/michigan/wayne/2019/12/20/warren-human-trafficking-sting-finds-prostitutes-forced-sell-drugs/2708060001/ via @freep",,@StateFarm @OnStar @BankofAmerica @freep,[],1208130194315366405,https://twitter.com/__MaryEllen/status/1208130194315366405,1840002418,Warren,42.4934,-83.027
70,70,2019-11-25 20:44:38,wombang,gib723,0,0,2,And all of America would finally be free of those horrific State Farm commercials...,,,[],1199066386129133570,https://twitter.com/wombang/status/1199066386129133570,1840002418,Warren,42.4934,-83.027
71,71,2019-11-24 21:51:18,TaitBrown,joncoopertweets,0,0,0,"Better get Geico, All State and State Farm Insurance, Rudy. ",,,[],1198720776280662016,https://twitter.com/TaitBrown/status/1198720776280662016,1840002418,Warren,42.4934,-83.027
72,72,2019-10-31 17:56:05,AlishaAlef,,0,0,1,"Toto, I don't think we're in Kansas anymore #happyhalloween #wizardofoz @Alisha Alef - State Farm Agent https://www.instagram.com/p/B4Sq9ivHqxD/?igshid=1xnrlr45xiyz6",,,happyhalloween wizardofoz,1189964272450899969,https://twitter.com/AlishaAlef/status/1189964272450899969,1840002418,Warren,42.4934,-83.027
73,73,2019-10-31 17:41:01,DirtyMike53,,0,0,0,"“Ugh..Khakis” Apparently Mike from Quicken and Jake from State Farm are the same person @Detroit, Michigan https://www.instagram.com/p/B4SpPCJnifoNJ5fC4R2Fon6fYp-Otv8dBldkJY0/?igshid=pjyne1ejkqx0",,,[],1189960480007344128,https://twitter.com/DirtyMike53/status/1189960480007344128,1840002418,Warren,42.4934,-83.027
74,74,2019-10-26 22:33:33,ChrisMeller67,,0,0,0,@StateFarm I'm sorry but your commercials are just so bad.,,@StateFarm,[],1188222160998936577,https://twitter.com/ChrisMeller67/status/1188222160998936577,1840002418,Warren,42.4934,-83.027
75,75,2019-10-25 13:00:37,AlishaAlef,,0,0,0,Hot off the printer! Thanks Lou! #newtrick #superdog #coachable #officedog #lifeoflouie #trick4treat #happyfriday @Alisha Alef - State Farm Agent https://www.instagram.com/p/B4CsW2EHn0W/?igshid=4wg9yaf0bswp,,,newtrick superdog coachable officedog lifeoflouie trick4treat happyfriday,1187715587541213184,https://twitter.com/AlishaAlef/status/1187715587541213184,1840002418,Warren,42.4934,-83.027
76,76,2019-10-25 01:30:32,benanholzer,,0,0,0,With @PatrickMahomes out this Sunday the Chiefs have signed the State Farm Agent for a 1 game contract. Ironically his contract covered home and auto.,,@PatrickMahomes,[],1187541921213964288,https://twitter.com/benanholzer/status/1187541921213964288,1840002418,Warren,42.4934,-83.027
77,77,2019-10-15 14:23:31,MLDBanks,,0,0,1,"I'm going to switch my car insurance from Geico to Allstate, then to Statefarm, then back to Geico. If my calculations are correct, they should owe me $837.",,,[],1184112571277828098,https://twitter.com/MLDBanks/status/1184112571277828098,1840002418,Warren,42.4934,-83.027
78,78,2019-10-15 03:12:45,SomeCallMeCap,kellierowe,0,0,2,That's actually him doing the State Farm commercials live while he waits for the middle of the field to open up ,,,[],1183943767692365825,https://twitter.com/SomeCallMeCap/status/1183943767692365825,1840002418,Warren,42.4934,-83.027
79,79,2019-10-06 22:46:30,The_Big_Plums,,1,0,1,I know I’m supposed to hate the douchey agent but I HATE the smugness of the State Farm agent so much worse #Backfire #JeffDonabeck,,,Backfire JeffDonabeck,1180977660064862209,https://twitter.com/The_Big_Plums/status/1180977660064862209,1840002418,Warren,42.4934,-83.027
80,80,2019-09-28 21:40:30,BrianBullard94,TheWifeYouLove,1,0,3,Does State Farm cover that shit?,,,[],1178061948451205121,https://twitter.com/BrianBullard94/status/1178061948451205121,1840002418,Warren,42.4934,-83.027
81,81,2019-09-27 02:43:38,IceColdBrewLou,,0,0,1,Who ever is in charge of making the @StateFarm commercials should be fired immediately they suck so much ass..,,@StateFarm,[],1177413460226969601,https://twitter.com/IceColdBrewLou/status/1177413460226969601,1840002418,Warren,42.4934,-83.027
82,82,2019-09-20 02:41:03,BigPaksView,,0,0,2,Absolutely nobody: Takashi69: The husband burned down Sheryl's she shed #takashi69 #Snitch9ine #SnitchNine #JimJones #CardiB #BigPaksView #StateFarm,,,takashi69 Snitch9ine SnitchNine JimJones CardiB BigPaksView StateFarm,1174876091489705986,https://twitter.com/BigPaksView/status/1174876091489705986,1840002418,Warren,42.4934,-83.027
83,83,2019-09-18 02:33:20,nahlikcj,maxduchaine,1,0,0,I’m a State Farm guy myself,,,[],1174149376219983872,https://twitter.com/nahlikcj/status/1174149376219983872,1840002418,Warren,42.4934,-83.027
84,84,2019-09-09 02:03:10,willibchillin10,,0,0,0,Bullaro’s conquer two titles this weekend SIJ mushball tournament Men’s & Co-Ed champs with pit stop to Travis burger with charger cup #StateFarm”TomPeck” #Finger-Licking Gud… https://www.instagram.com/p/B2LEkchHIsIZ7SFrlkOJGuIBExt96qyTKYYLIs0/?igshid=8wa2xveme5cj,,,StateFarm Finger,1170880292392976384,https://twitter.com/willibchillin10/status/1170880292392976384,1840002418,Warren,42.4934,-83.027
85,85,2019-08-25 17:23:35,RiotJynx,,6,51,398,Yesterday was an exciting day 1 of the #LCS Finals! Such amazing cosplayers and judges at the @StateFarm cosplay contest too. – at Little Caesars Arena,,@StateFarm,LCS LCS,1165676106747449349,https://twitter.com/RiotJynx/status/1165676106747449349,1840002418,Warren,42.4934,-83.027
86,86,2019-08-25 17:09:34,Riotswimbananas,,4,9,152,"Happy #LCS finals! I'll be wondering around with the @StateFarm cosplay contest finalists in my blood moon Sivir, so come say hi! Who do you want to win? #C9WIN or #TLWIN ? Blade and mask made by @MrShiftyCloak #cosplay #LeagueOfLegends – at Little Caesars Arena",,@StateFarm @MrShiftyCloak,LCS LCS C9WIN C9WIN TLWIN TLWIN cosplay LeagueOfLegends,1165672579501178880,https://twitter.com/Riotswimbananas/status/1165672579501178880,1840002418,Warren,42.4934,-83.027
87,87,2019-08-15 23:28:46,tatar_tot,dan__radcliff,0,0,0,"$500 deductible, travis and I get a student discount, my dad gets a loyal customer discount through state farm, and his credit score discount, full coverage on everything",,,[],1162144129146675200,https://twitter.com/tatar_tot/status/1162144129146675200,1840002418,Warren,42.4934,-83.027
88,88,2019-07-16 20:14:36,sermcminn,DesignationSix,0,0,1,State Farm is not the greatest either! ,,,[],1151223628257779713,https://twitter.com/sermcminn/status/1151223628257779713,1840002418,Warren,42.4934,-83.027
